__time,/forward_effort_controller/commands/data.0,/forward_effort_controller/commands/data.1,/forward_effort_controller/commands/data.2,/forward_effort_controller/commands/layout/data_offset,/joint_states/header/stamp,/joint_states/joint1/effort,/joint_states/joint1/position,/joint_states/joint1/velocity,/joint_states/joint2/effort,/joint_states/joint2/position,/joint_states/joint2/velocity,/joint_states/joint3/effort,/joint_states/joint3/position,/joint_states/joint3/velocity,/reference_joint/commands/data.0,/reference_joint/commands/data.1,/reference_joint/commands/data.2,/reference_joint/commands/layout/data_offset
1670041467.290932,,,,,384.747000,0.001447,1.199974,0.000000,0.002168,2.499957,0.000003,9.789136,1.389226,0.005137,,,,
1670041467.290974,,,,,384.747000,0.001447,1.199974,0.000000,0.002168,2.499957,0.000003,9.789136,1.389226,0.005137,,,,
1670041467.291152,0.003739,-0.000638,9.789237,0.000000,,,,,,,,,,,,,,
1670041467.291167,,,,,,,,,,,,,,,1.200000,2.500000,1.500000,0.000000
1670041467.291177,,,,,,,,,,,,,,,1.200000,2.500000,1.500000,0.000000
1670041467.301329,,,,,384.757000,0.001509,1.199974,0.000000,0.002099,2.499957,0.000003,9.789442,1.389277,0.004996,,,,
1670041467.301369,,,,,384.757000,0.001509,1.199974,0.000000,0.002099,2.499957,0.000003,9.789442,1.389277,0.004996,,,,
1670041467.301532,0.002413,0.000896,9.795553,0.000000,,,,,,,,,,,,,,
1670041467.301548,,,,,,,,,,,,,,,1.200000,2.500000,1.500000,0.000000
1670041467.301554,,,,,,,,,,,,,,,1.200000,2.500000,1.500000,0.000000
1670041467.301733,0.001555,0.001919,9.795469,0.000000,,,,,,,,,,,,,,
1670041467.311639,,,,,384.767000,0.001534,1.199974,0.000000,0.002070,2.499957,0.000002,9.789837,1.389326,0.004860,,,,
1670041467.311752,,,,,384.767000,0.001534,1.199974,0.000000,0.002070,2.499957,0.000002,9.789837,1.389326,0.004860,,,,
1670041467.312386,0.001555,0.001919,9.795469,0.000000,,,,,,,,,,,,,,
1670041467.312441,,,,,,,,,,,,,,,1.200000,2.500000,1.500000,0.000000
1670041467.312475,,,,,,,,,,,,,,,1.200000,2.500000,1.500000,0.000000
1670041467.322202,,,,,384.777000,0.001537,1.199974,0.000001,0.002066,2.499957,0.000002,9.790219,1.389374,0.004728,,,,
1670041467.322293,,,,,384.777000,0.001537,1.199974,0.000001,0.002066,2.499957,0.000002,9.790219,1.389374,0.004728,,,,
1670041467.322444,0.001173,0.002401,9.793222,0.000000,,,,,,,,,,,,,,
1670041467.322922,,,,,,,,,,,,,,,1.200000,2.500000,1.500000,0.000000
1670041467.322962,,,,,,,,,,,,,,,1.200000,2.500000,1.500000,0.000000
1670041467.332399,,,,,384.787000,0.001531,1.199974,0.000001,0.002073,2.499957,0.000002,9.790556,1.389421,0.004601,,,,
1670041467.332458,,,,,384.787000,0.001531,1.199974,0.000001,0.002073,2.499957,0.000002,9.790556,1.389421,0.004601,,,,
1670041467.332629,,,,,,,,,,,,,,,1.200000,2.500000,1.500000,0.000000
1670041467.332651,,,,,,,,,,,,,,,1.200000,2.500000,1.500000,0.000000
1670041467.342306,,,,,384.797000,0.001522,1.199974,0.000001,0.002083,2.499957,0.000002,9.790846,1.389466,0.004478,,,,
1670041467.342357,,,,,384.797000,0.001522,1.199974,0.000001,0.002083,2.499957,0.000002,9.790846,1.389466,0.004478,,,,
1670041467.342542,,,,,,,,,,,,,,,1.200000,2.500000,1.500000,0.000000
1670041467.342552,,,,,,,,,,,,,,,1.200000,2.500000,1.500000,0.000000
1670041467.352502,,,,,384.807000,0.001516,1.199974,0.000001,0.002090,2.499957,0.000002,9.791104,1.389510,0.004358,,,,
1670041467.352549,,,,,384.807000,0.001516,1.199974,0.000001,0.002090,2.499957,0.000002,9.791104,1.389510,0.004358,,,,
1670041467.352909,0.001342,0.002282,9.789113,0.000000,,,,,,,,,,,,,,
1670041467.352939,,,,,,,,,,,,,,,1.200000,2.500000,1.500000,0.000000
1670041467.352950,,,,,,,,,,,,,,,1.200000,2.500000,1.500000,0.000000
1670041467.353138,0.001447,0.002168,9.789136,0.000000,,,,,,,,,,,,,,
1670041467.363135,0.001447,0.002168,9.789136,0.000000,,,,,,,,,,,,,,
1670041467.363190,,,,,384.817000,0.001512,1.199974,0.000001,0.002094,2.499957,0.000002,9.791341,1.389553,0.004241,,,,
1670041467.363254,,,,,384.817000,0.001512,1.199974,0.000001,0.002094,2.499957,0.000002,9.791341,1.389553,0.004241,,,,
1670041467.363276,,,,,,,,,,,,,,,1.200000,2.500000,1.500000,0.000000
1670041467.363294,,,,,,,,,,,,,,,1.200000,2.500000,1.500000,0.000000
1670041467.363860,0.001509,0.002099,9.789442,0.000000,,,,,,,,,,,,,,
1670041467.372878,,,,,384.827000,0.001511,1.199974,0.000001,0.002096,2.499957,0.000002,9.791568,1.389595,0.004127,,,,
1670041467.372969,,,,,384.827000,0.001511,1.199974,0.000001,0.002096,2.499957,0.000002,9.791568,1.389595,0.004127,,,,
1670041467.373591,,,,,,,,,,,,,,,1.200000,2.500000,1.500000,0.000000
1670041467.373632,,,,,,,,,,,,,,,1.200000,2.500000,1.500000,0.000000
1670041467.382757,,,,,384.837000,0.001511,1.199974,0.000001,0.002097,2.499957,0.000002,9.791789,1.389635,0.004017,,,,
1670041467.382852,,,,,384.837000,0.001511,1.199974,0.000001,0.002097,2.499957,0.000002,9.791789,1.389635,0.004017,,,,
1670041467.383233,,,,,,,,,,,,,,,1.200000,2.500000,1.500000,0.000000
1670041467.383278,,,,,,,,,,,,,,,1.200000,2.500000,1.500000,0.000000
1670041467.392324,,,,,384.847000,0.001512,1.199974,0.000001,0.002096,2.499957,0.000002,9.792006,1.389675,0.003909,,,,
1670041467.392363,,,,,384.847000,0.001512,1.199974,0.000001,0.002096,2.499957,0.000002,9.792006,1.389675,0.003909,,,,
1670041467.392438,0.001537,0.002066,9.790219,0.000000,,,,,,,,,,,,,,
1670041467.392446,,,,,,,,,,,,,,,1.200000,2.500000,1.500000,0.000000
1670041467.392451,,,,,,,,,,,,,,,1.200000,2.500000,1.500000,0.000000
1670041467.393579,0.001531,0.002073,9.790556,0.000000,,,,,,,,,,,,,,
1670041467.402894,,,,,384.857000,0.001512,1.199974,0.000001,0.002096,2.499957,0.000002,9.792219,1.389714,0.003804,,,,
1670041467.402941,,,,,384.857000,0.001512,1.199974,0.000001,0.002096,2.499957,0.000002,9.792219,1.389714,0.003804,,,,
1670041467.402950,,,,,,,,,,,,,,,1.200000,2.500000,1.500000,0.000000
1670041467.402960,,,,,,,,,,,,,,,1.200000,2.500000,1.500000,0.000000
1670041467.412500,,,,,384.867000,0.001513,1.199974,0.000001,0.002096,2.499957,0.000002,9.792427,1.389751,0.003702,,,,
1670041467.412578,,,,,384.867000,0.001513,1.199974,0.000001,0.002096,2.499957,0.000002,9.792427,1.389751,0.003702,,,,
1670041467.412895,,,,,,,,,,,,,,,1.200000,2.500000,1.500000,0.000000
1670041467.412931,,,,,,,,,,,,,,,1.200000,2.500000,1.500000,0.000000
1670041467.423002,,,,,384.877000,0.001513,1.199974,0.000001,0.002096,2.499957,0.000001,9.792630,1.389788,0.003603,,,,
1670041467.423084,,,,,384.877000,0.001513,1.199974,0.000001,0.002096,2.499957,0.000001,9.792630,1.389788,0.003603,,,,
1670041467.423465,,,,,,,,,,,,,,,1.200000,2.500000,1.500000,0.000000
1670041467.423510,,,,,,,,,,,,,,,1.200000,2.500000,1.500000,0.000000
1670041467.432499,,,,,384.887000,0.001513,1.199974,0.000001,0.002096,2.499957,0.000001,9.792828,1.389823,0.003506,,,,
1670041467.432597,,,,,384.887000,0.001513,1.199974,0.000001,0.002096,2.499957,0.000001,9.792828,1.389823,0.003506,,,,
1670041467.432882,0.001512,0.002094,9.791341,0.000000,,,,,,,,,,,,,,
1670041467.432919,,,,,,,,,,,,,,,1.200000,2.500000,1.500000,0.000000
1670041467.432943,,,,,,,,,,,,,,,1.200000,2.500000,1.500000,0.000000
1670041467.434381,0.001511,0.002096,9.791568,0.000000,,,,,,,,,,,,,,
1670041467.442767,,,,,384.897000,0.001513,1.199974,0.000001,0.002096,2.499957,0.000001,9.793021,1.389858,0.003412,,,,
1670041467.442852,,,,,384.897000,0.001513,1.199974,0.000001,0.002096,2.499957,0.000001,9.793021,1.389858,0.003412,,,,
1670041467.442966,,,,,,,,,,,,,,,1.200000,2.500000,1.500000,0.000000
1670041467.442994,,,,,,,,,,,,,,,1.200000,2.500000,1.500000,0.000000
1670041467.452315,,,,,384.907000,0.001513,1.199974,0.000001,0.002096,2.499957,0.000001,9.793208,1.389891,0.003321,,,,
1670041467.452357,,,,,384.907000,0.001513,1.199974,0.000001,0.002096,2.499957,0.000001,9.793208,1.389891,0.003321,,,,
1670041467.452566,,,,,,,,,,,,,,,1.200000,2.500000,1.500000,0.000000
1670041467.452591,,,,,,,,,,,,,,,1.200000,2.500000,1.500000,0.000000
1670041467.462361,,,,,384.917000,0.001513,1.199974,0.000001,0.002096,2.499957,0.000001,9.793390,1.389924,0.003232,,,,
1670041467.462403,,,,,384.917000,0.001513,1.199974,0.000001,0.002096,2.499957,0.000001,9.793390,1.389924,0.003232,,,,
1670041467.462667,0.001512,0.002096,9.792006,0.000000,,,,,,,,,,,,,,
1670041467.462686,,,,,,,,,,,,,,,1.200000,2.500000,1.500000,0.000000
1670041467.462707,,,,,,,,,,,,,,,1.200000,2.500000,1.500000,0.000000
1670041467.462994,0.001512,0.002096,9.792219,0.000000,,,,,,,,,,,,,,
1670041467.472405,,,,,384.927000,0.001513,1.199974,0.000001,0.002096,2.499957,0.000001,9.793568,1.389956,0.003145,,,,
1670041467.472465,,,,,384.927000,0.001513,1.199974,0.000001,0.002096,2.499957,0.000001,9.793568,1.389956,0.003145,,,,
1670041467.472702,,,,,,,,,,,,,,,1.200000,2.500000,1.500000,0.000000
1670041467.472717,,,,,,,,,,,,,,,1.200000,2.500000,1.500000,0.000000
1670041467.482816,,,,,384.937000,0.001513,1.199974,0.000001,0.002096,2.499957,0.000001,9.793740,1.389987,0.003061,,,,
1670041467.482872,,,,,384.937000,0.001513,1.199974,0.000001,0.002096,2.499957,0.000001,9.793740,1.389987,0.003061,,,,
1670041467.483036,,,,,,,,,,,,,,,1.200000,2.500000,1.500000,0.000000
1670041467.483053,,,,,,,,,,,,,,,1.200000,2.500000,1.500000,0.000000
1670041467.492844,,,,,384.947000,0.001513,1.199974,0.000001,0.002096,2.499957,0.000001,9.793908,1.390017,0.002979,,,,
1670041467.492925,,,,,384.947000,0.001513,1.199974,0.000001,0.002096,2.499957,0.000001,9.793908,1.390017,0.002979,,,,
1670041467.493254,,,,,,,,,,,,,,,1.200000,2.500000,1.500000,0.000000
1670041467.493299,,,,,,,,,,,,,,,1.200000,2.500000,1.500000,0.000000
1670041467.503080,,,,,384.957000,0.001514,1.199974,0.000001,0.002096,2.499957,0.000001,9.794071,1.390046,0.002899,,,,
1670041467.503207,,,,,384.957000,0.001514,1.199974,0.000001,0.002096,2.499957,0.000001,9.794071,1.390046,0.002899,,,,
1670041467.503788,0.001513,0.002096,9.792828,0.000000,,,,,,,,,,,,,,
1670041467.503838,,,,,,,,,,,,,,,1.200000,2.500000,1.500000,0.000000
1670041467.503853,,,,,,,,,,,,,,,1.200000,2.500000,1.500000,0.000000
1670041467.504003,0.001513,0.002096,9.793021,0.000000,,,,,,,,,,,,,,
1670041467.512596,,,,,384.967000,0.001514,1.199974,0.000001,0.002096,2.499957,0.000001,9.794230,1.390075,0.002821,,,,
1670041467.512633,,,,,384.967000,0.001514,1.199974,0.000001,0.002096,2.499957,0.000001,9.794230,1.390075,0.002821,,,,
1670041467.512866,,,,,,,,,,,,,,,1.200000,2.500000,1.500000,0.000000
1670041467.512884,,,,,,,,,,,,,,,1.200000,2.500000,1.500000,0.000000
1670041467.522364,,,,,384.977000,0.001514,1.199974,0.000001,0.002096,2.499957,0.000001,9.794385,1.390103,0.002745,,,,
1670041467.522421,,,,,384.977000,0.001514,1.199974,0.000001,0.002096,2.499957,0.000001,9.794385,1.390103,0.002745,,,,
1670041467.522650,,,,,,,,,,,,,,,1.200000,2.500000,1.500000,0.000000
1670041467.522664,,,,,,,,,,,,,,,1.200000,2.500000,1.500000,0.000000
1670041467.532962,,,,,384.987000,0.001514,1.199974,0.000001,0.002096,2.499957,0.000001,9.794536,1.390130,0.002672,,,,
1670041467.533033,,,,,384.987000,0.001514,1.199974,0.000001,0.002096,2.499957,0.000001,9.794536,1.390130,0.002672,,,,
1670041467.533298,0.001513,0.002096,9.793390,0.000000,,,,,,,,,,,,,,
1670041467.533345,,,,,,,,,,,,,,,1.200000,2.500000,1.500000,0.000000
1670041467.533359,,,,,,,,,,,,,,,1.200000,2.500000,1.500000,0.000000
1670041467.543217,,,,,384.997000,0.001514,1.199974,0.000001,0.002097,2.499957,0.000001,9.794682,1.390156,0.002600,,,,
1670041467.543338,,,,,384.997000,0.001514,1.199974,0.000001,0.002097,2.499957,0.000001,9.794682,1.390156,0.002600,,,,
1670041467.543789,,,,,,,,,,,,,,,1.200000,2.500000,1.500000,0.000000
1670041467.543846,,,,,,,,,,,,,,,1.200000,2.500000,1.500000,0.000000
1670041467.552867,,,,,385.007000,0.001514,1.199974,0.000001,0.002097,2.499957,0.000001,9.794825,1.390182,0.002530,,,,
1670041467.552948,,,,,385.007000,0.001514,1.199974,0.000001,0.002097,2.499957,0.000001,9.794825,1.390182,0.002530,,,,
1670041467.553464,,,,,,,,,,,,,,,1.200000,2.500000,1.500000,0.000000
1670041467.553532,,,,,,,,,,,,,,,1.200000,2.500000,1.500000,0.000000
1670041467.562545,,,,,385.017000,0.001514,1.199974,0.000001,0.002097,2.499957,0.000001,9.794964,1.390207,0.002462,,,,
1670041467.562611,,,,,385.017000,0.001514,1.199974,0.000001,0.002097,2.499957,0.000001,9.794964,1.390207,0.002462,,,,
1670041467.562901,,,,,,,,,,,,,,,1.200000,2.500000,1.500000,0.000000
1670041467.562942,,,,,,,,,,,,,,,1.200000,2.500000,1.500000,0.000000
1670041467.572669,,,,,385.027000,0.001514,1.199974,0.000001,0.002097,2.499957,0.000001,9.795099,1.390231,0.002396,,,,
1670041467.572739,,,,,385.027000,0.001514,1.199974,0.000001,0.002097,2.499957,0.000001,9.795099,1.390231,0.002396,,,,
1670041467.572892,0.001514,0.002096,9.794071,0.000000,,,,,,,,,,,,,,
1670041467.572916,,,,,,,,,,,,,,,1.200000,2.500000,1.500000,0.000000
1670041467.572933,,,,,,,,,,,,,,,1.200000,2.500000,1.500000,0.000000
1670041467.573426,0.001514,0.002096,9.794230,0.000000,,,,,,,,,,,,,,
1670041467.582865,,,,,385.037000,0.001514,1.199974,0.000001,0.002097,2.499957,0.000001,9.795230,1.390254,0.002332,,,,
1670041467.582904,,,,,385.037000,0.001514,1.199974,0.000001,0.002097,2.499957,0.000001,9.795230,1.390254,0.002332,,,,
1670041467.583089,,,,,,,,,,,,,,,1.200000,2.500000,1.500000,0.000000
1670041467.583107,,,,,,,,,,,,,,,1.200000,2.500000,1.500000,0.000000
1670041467.592759,,,,,385.047000,0.001514,1.199974,0.000001,0.002097,2.499957,0.000001,9.795358,1.390277,0.002270,,,,
1670041467.592813,,,,,385.047000,0.001514,1.199974,0.000001,0.002097,2.499957,0.000001,9.795358,1.390277,0.002270,,,,
1670041467.592951,0.001514,0.002096,9.794385,0.000000,,,,,,,,,,,,,,
1670041467.592973,,,,,,,,,,,,,,,1.200000,2.500000,1.500000,0.000000
1670041467.592981,,,,,,,,,,,,,,,1.200000,2.500000,1.500000,0.000000
1670041467.593667,0.001514,0.002096,9.794536,0.000000,,,,,,,,,,,,,,
1670041467.602555,,,,,385.057000,0.001514,1.199974,0.000001,0.002097,2.499957,0.000001,9.795483,1.390300,0.002209,,,,
1670041467.602621,,,,,385.057000,0.001514,1.199974,0.000001,0.002097,2.499957,0.000001,9.795483,1.390300,0.002209,,,,
1670041467.602667,,,,,,,,,,,,,,,1.200000,2.500000,1.500000,0.000000
1670041467.602696,,,,,,,,,,,,,,,1.200000,2.500000,1.500000,0.000000
1670041467.612743,,,,,385.067000,0.001514,1.199974,0.000001,0.002097,2.499957,0.000001,9.795604,1.390321,0.002149,,,,
1670041467.612820,,,,,385.067000,0.001514,1.199974,0.000001,0.002097,2.499957,0.000001,9.795604,1.390321,0.002149,,,,
1670041467.613237,,,,,,,,,,,,,,,1.200000,2.500000,1.500000,0.000000
1670041467.613279,,,,,,,,,,,,,,,1.200000,2.500000,1.500000,0.000000
1670041467.622854,,,,,385.077000,0.001514,1.199974,0.000001,0.002097,2.499957,0.000001,9.795722,1.390343,0.002092,,,,
1670041467.622925,,,,,385.077000,0.001514,1.199974,0.000001,0.002097,2.499957,0.000001,9.795722,1.390343,0.002092,,,,
1670041467.623371,,,,,,,,,,,,,,,1.200000,2.500000,1.500000,0.000000
1670041467.623414,,,,,,,,,,,,,,,1.200000,2.500000,1.500000,0.000000
1670041467.632481,,,,,385.087000,0.001514,1.199974,0.000001,0.002097,2.499957,0.000001,9.795836,1.390363,0.002036,,,,
1670041467.632531,,,,,385.087000,0.001514,1.199974,0.000001,0.002097,2.499957,0.000001,9.795836,1.390363,0.002036,,,,
1670041467.632740,,,,,,,,,,,,,,,1.200000,2.500000,1.500000,0.000000
1670041467.632752,,,,,,,,,,,,,,,1.200000,2.500000,1.500000,0.000000
1670041467.642628,,,,,385.097000,0.001514,1.199974,0.000001,0.002097,2.499957,0.000001,9.795948,1.390383,0.001981,,,,
1670041467.642668,,,,,385.097000,0.001514,1.199974,0.000001,0.002097,2.499957,0.000001,9.795948,1.390383,0.001981,,,,
1670041467.642819,,,,,,,,,,,,,,,1.200000,2.500000,1.500000,0.000000
1670041467.642828,,,,,,,,,,,,,,,1.200000,2.500000,1.500000,0.000000
1670041467.652427,,,,,385.107000,0.001514,1.199974,0.000001,0.002097,2.499957,0.000001,9.796057,1.390403,0.001928,,,,
1670041467.652461,,,,,385.107000,0.001514,1.199974,0.000001,0.002097,2.499957,0.000001,9.796057,1.390403,0.001928,,,,
1670041467.652613,,,,,,,,,,,,,,,1.200000,2.500000,1.500000,0.000000
1670041467.652632,,,,,,,,,,,,,,,1.200000,2.500000,1.500000,0.000000
1670041467.662897,,,,,385.117000,0.001514,1.199975,0.000001,0.002097,2.499957,0.000001,9.796162,1.390422,0.001876,,,,
1670041467.662944,,,,,385.117000,0.001514,1.199975,0.000001,0.002097,2.499957,0.000001,9.796162,1.390422,0.001876,,,,
1670041467.663275,,,,,,,,,,,,,,,1.200000,2.500000,1.500000,0.000000
1670041467.663308,,,,,,,,,,,,,,,1.200000,2.500000,1.500000,0.000000
1670041467.672901,,,,,385.127000,0.001514,1.199975,0.000001,0.002097,2.499957,0.000001,9.796265,1.390440,0.001826,,,,
1670041467.672971,,,,,385.127000,0.001514,1.199975,0.000001,0.002097,2.499957,0.000001,9.796265,1.390440,0.001826,,,,
1670041467.673307,0.001514,0.002097,9.795483,0.000000,,,,,,,,,,,,,,
1670041467.673337,,,,,,,,,,,,,,,1.200000,2.500000,1.500000,0.000000
1670041467.673352,,,,,,,,,,,,,,,1.200000,2.500000,1.500000,0.000000
1670041467.674202,0.001514,0.002097,9.795604,0.000000,,,,,,,,,,,,,,
1670041467.682837,,,,,385.137000,0.001514,1.199975,0.000000,0.002097,2.499957,0.000001,9.796366,1.390458,0.001777,,,,
1670041467.682901,,,,,385.137000,0.001514,1.199975,0.000000,0.002097,2.499957,0.000001,9.796366,1.390458,0.001777,,,,
1670041467.683206,,,,,,,,,,,,,,,1.200000,2.500000,1.500000,0.000000
1670041467.683240,,,,,,,,,,,,,,,1.200000,2.500000,1.500000,0.000000
1670041467.692440,,,,,385.147000,0.001514,1.199975,0.000000,0.002098,2.499957,0.000001,9.796463,1.390476,0.001729,,,,
1670041467.692484,,,,,385.147000,0.001514,1.199975,0.000000,0.002098,2.499957,0.000001,9.796463,1.390476,0.001729,,,,
1670041467.692719,0.001514,0.002097,9.795722,0.000000,,,,,,,,,,,,,,
1670041467.692733,,,,,,,,,,,,,,,1.200000,2.500000,1.500000,0.000000
1670041467.692739,,,,,,,,,,,,,,,1.200000,2.500000,1.500000,0.000000
1670041467.693737,0.001514,0.002097,9.795836,0.000000,,,,,,,,,,,,,,
1670041467.702535,,,,,385.157000,0.001514,1.199975,0.000000,0.002098,2.499957,0.000001,9.796558,1.390493,0.001683,,,,
1670041467.702585,,,,,385.157000,0.001514,1.199975,0.000000,0.002098,2.499957,0.000001,9.796558,1.390493,0.001683,,,,
1670041467.702656,,,,,,,,,,,,,,,1.200000,2.500000,1.500000,0.000000
1670041467.702670,,,,,,,,,,,,,,,1.200000,2.500000,1.500000,0.000000
1670041467.712514,,,,,385.167000,0.001514,1.199975,0.000000,0.002098,2.499957,0.000001,9.796650,1.390509,0.001638,,,,
1670041467.712569,,,,,385.167000,0.001514,1.199975,0.000000,0.002098,2.499957,0.000001,9.796650,1.390509,0.001638,,,,
1670041467.712785,,,,,,,,,,,,,,,1.200000,2.500000,1.500000,0.000000
1670041467.712816,,,,,,,,,,,,,,,1.200000,2.500000,1.500000,0.000000
1670041467.722548,,,,,385.177000,0.001515,1.199975,0.000000,0.002098,2.499957,0.000001,9.796740,1.390526,0.001594,,,,
1670041467.722603,,,,,385.177000,0.001515,1.199975,0.000000,0.002098,2.499957,0.000001,9.796740,1.390526,0.001594,,,,
1670041467.722874,0.001514,0.002097,9.796057,0.000000,,,,,,,,,,,,,,
1670041467.722898,,,,,,,,,,,,,,,1.200000,2.500000,1.500000,0.000000
1670041467.722923,,,,,,,,,,,,,,,1.200000,2.500000,1.500000,0.000000
1670041467.723230,0.001514,0.002097,9.796162,0.000000,,,,,,,,,,,,,,
1670041467.732623,,,,,385.187000,0.001515,1.199975,0.000000,0.002098,2.499957,0.000001,9.796827,1.390541,0.001551,,,,
1670041467.732695,,,,,385.187000,0.001515,1.199975,0.000000,0.002098,2.499957,0.000001,9.796827,1.390541,0.001551,,,,
1670041467.732976,,,,,,,,,,,,,,,1.200000,2.500000,1.500000,0.000000
1670041467.733006,,,,,,,,,,,,,,,1.200000,2.500000,1.500000,0.000000
1670041467.742478,,,,,385.197000,0.001515,1.199975,0.000000,0.002098,2.499957,0.000001,9.796913,1.390557,0.001509,,,,
1670041467.742521,,,,,385.197000,0.001515,1.199975,0.000000,0.002098,2.499957,0.000001,9.796913,1.390557,0.001509,,,,
1670041467.742815,,,,,,,,,,,,,,,1.200000,2.500000,1.500000,0.000000
1670041467.742834,,,,,,,,,,,,,,,1.200000,2.500000,1.500000,0.000000
1670041467.752288,,,,,385.207000,0.001515,1.199975,0.000000,0.002098,2.499957,0.000001,9.796995,1.390571,0.001469,,,,
