__time,/forward_effort_controller/commands/data.0,/forward_effort_controller/commands/data.1,/forward_effort_controller/commands/data.2,/forward_effort_controller/commands/layout/data_offset,/joint_states/header/stamp,/joint_states/joint1/effort,/joint_states/joint1/position,/joint_states/joint1/velocity,/joint_states/joint2/effort,/joint_states/joint2/position,/joint_states/joint2/velocity,/joint_states/joint3/effort,/joint_states/joint3/position,/joint_states/joint3/velocity,/reference_joint/commands/data.0,/reference_joint/commands/data.1,/reference_joint/commands/data.2,/reference_joint/commands/layout/data_offset
1670038912.205931,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038912.207001,0.002631,-0.003889,9.799648,0.000000,,,,,,,,,,,,,,
1670038912.207092,0.002728,-0.004113,9.799658,0.000000,,,,,,,,,,,,,,
1670038912.215235,,,,,2219.224000,0.002612,2.999977,0.000035,-0.003823,1.000013,-0.000075,9.799709,0.891059,0.000142,,,,
1670038912.215311,,,,,2219.224000,0.002612,2.999977,0.000035,-0.003823,1.000013,-0.000075,9.799709,0.891059,0.000142,,,,
1670038912.215429,0.002631,-0.003889,9.799648,0.000000,,,,,,,,,,,,,,
1670038912.215452,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038912.215504,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038912.226327,,,,,2219.234000,0.001527,2.999978,0.000040,-0.001086,1.000012,-0.000087,9.799718,0.891060,0.000138,,,,
1670038912.226416,,,,,2219.234000,0.001527,2.999978,0.000040,-0.001086,1.000012,-0.000087,9.799718,0.891060,0.000138,,,,
1670038912.226717,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038912.226919,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038912.236189,,,,,2219.244000,0.000296,2.999978,0.000006,0.002000,1.000012,-0.000013,9.799725,0.891062,0.000135,,,,
1670038912.236273,,,,,2219.244000,0.000296,2.999978,0.000006,0.002000,1.000012,-0.000013,9.799725,0.891062,0.000135,,,,
1670038912.236407,0.001474,-0.000952,9.799668,0.000000,,,,,,,,,,,,,,
1670038912.236447,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038912.236501,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038912.246590,,,,,2219.254000,0.000117,2.999978,-0.000033,0.002434,1.000012,0.000070,9.799732,0.891063,0.000131,,,,
1670038912.246665,,,,,2219.254000,0.000117,2.999978,-0.000033,0.002434,1.000012,0.000070,9.799732,0.891063,0.000131,,,,
1670038912.246780,0.000132,0.002413,9.799677,0.000000,,,,,,,,,,,,,,
1670038912.246806,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038912.246824,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038912.256360,,,,,2219.264000,0.001125,2.999978,-0.000039,-0.000109,1.000013,0.000083,9.799739,0.891064,0.000127,,,,
1670038912.256434,,,,,2219.264000,0.001125,2.999978,-0.000039,-0.000109,1.000013,0.000083,9.799739,0.891064,0.000127,,,,
1670038912.256651,0.000004,0.002717,9.799685,0.000000,,,,,,,,,,,,,,
1670038912.256684,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038912.256703,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038912.266953,,,,,2219.274000,0.002302,2.999977,-0.000007,-0.003060,1.000013,0.000015,9.799746,0.891066,0.000124,,,,
1670038912.267113,,,,,2219.274000,0.002302,2.999977,-0.000007,-0.003060,1.000013,0.000015,9.799746,0.891066,0.000124,,,,
1670038912.267418,0.001171,-0.000226,9.799692,0.000000,,,,,,,,,,,,,,
1670038912.267476,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038912.267514,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038912.277546,,,,,2219.284000,0.002503,2.999977,0.000030,-0.003548,1.000013,-0.000065,9.799753,0.891067,0.000121,,,,
1670038912.277614,,,,,2219.284000,0.002503,2.999977,0.000030,-0.003548,1.000013,-0.000065,9.799753,0.891067,0.000121,,,,
1670038912.277879,0.002457,-0.003450,9.799701,0.000000,,,,,,,,,,,,,,
1670038912.277928,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038912.277943,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038912.287920,,,,,2219.294000,0.001567,2.999978,0.000037,-0.001188,1.000012,-0.000079,9.799760,0.891068,0.000117,,,,
1670038912.288018,,,,,2219.294000,0.001567,2.999978,0.000037,-0.001188,1.000012,-0.000079,9.799760,0.891068,0.000117,,,,
1670038912.288375,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038912.288432,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038912.298132,,,,,2219.304000,0.000442,2.999978,0.000008,0.001633,1.000012,-0.000016,9.799767,0.891069,0.000114,,,,
1670038912.298311,,,,,2219.304000,0.000442,2.999978,0.000008,0.001633,1.000012,-0.000016,9.799767,0.891069,0.000114,,,,
1670038912.298604,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038912.298648,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038912.308129,,,,,2219.314000,0.000224,2.999978,-0.000028,0.002168,1.000012,0.000061,9.799772,0.891070,0.000111,,,,
1670038912.308183,,,,,2219.314000,0.000224,2.999978,-0.000028,0.002168,1.000012,0.000061,9.799772,0.891070,0.000111,,,,
1670038912.308332,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038912.308355,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038912.318114,,,,,2219.324000,0.001091,2.999978,-0.000035,-0.000021,1.000013,0.000076,9.799778,0.891071,0.000108,,,,
1670038912.318170,,,,,2219.324000,0.001091,2.999978,-0.000035,-0.000021,1.000013,0.000076,9.799778,0.891071,0.000108,,,,
1670038912.318547,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038912.318567,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038912.328337,,,,,2219.334000,0.002166,2.999977,-0.000008,-0.002716,1.000013,0.000017,9.799784,0.891072,0.000105,,,,
1670038912.328403,,,,,2219.334000,0.002166,2.999977,-0.000008,-0.002716,1.000013,0.000017,9.799784,0.891072,0.000105,,,,
1670038912.328485,0.001125,-0.000109,9.799739,0.000000,,,,,,,,,,,,,,
1670038912.328511,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038912.328531,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038912.329219,0.002302,-0.003060,9.799746,0.000000,,,,,,,,,,,,,,
1670038912.338630,,,,,2219.344000,0.002399,2.999978,0.000026,-0.003290,1.000013,-0.000056,9.799790,0.891073,0.000102,,,,
1670038912.338739,,,,,2219.344000,0.002399,2.999978,0.000026,-0.003290,1.000013,-0.000056,9.799790,0.891073,0.000102,,,,
1670038912.339116,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038912.339249,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038912.348294,,,,,2219.354000,0.001596,2.999978,0.000034,-0.001263,1.000012,-0.000072,9.799796,0.891074,0.000100,,,,
1670038912.348372,,,,,2219.354000,0.001596,2.999978,0.000034,-0.001263,1.000012,-0.000072,9.799796,0.891074,0.000100,,,,
1670038912.348712,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038912.348736,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038912.359049,,,,,2219.364000,0.000571,2.999978,0.000008,0.001310,1.000012,-0.000018,9.799802,0.891075,0.000097,,,,
1670038912.359122,,,,,2219.364000,0.000571,2.999978,0.000008,0.001310,1.000012,-0.000018,9.799802,0.891075,0.000097,,,,
1670038912.359575,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038912.359612,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038912.368741,,,,,2219.374000,0.000324,2.999978,-0.000024,0.001917,1.000012,0.000052,9.799807,0.891076,0.000094,,,,
1670038912.368805,,,,,2219.374000,0.000324,2.999978,-0.000024,0.001917,1.000012,0.000052,9.799807,0.891076,0.000094,,,,
1670038912.369076,0.000442,0.001633,9.799767,0.000000,,,,,,,,,,,,,,
1670038912.369110,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038912.369123,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038912.370147,0.000224,0.002168,9.799772,0.000000,,,,,,,,,,,,,,
1670038912.379280,,,,,2219.384000,0.001067,2.999978,-0.000032,0.000042,1.000013,0.000069,9.799811,0.891077,0.000092,,,,
1670038912.379331,,,,,2219.384000,0.001067,2.999978,-0.000032,0.000042,1.000013,0.000069,9.799811,0.891077,0.000092,,,,
1670038912.379638,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038912.379657,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038912.389266,,,,,2219.394000,0.002045,2.999977,-0.000009,-0.002412,1.000013,0.000019,9.799816,0.891078,0.000089,,,,
1670038912.389318,,,,,2219.394000,0.002045,2.999977,-0.000009,-0.002412,1.000013,0.000019,9.799816,0.891078,0.000089,,,,
1670038912.389489,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038912.389514,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038912.399226,,,,,2219.404000,0.002303,2.999978,0.000022,-0.003047,1.000013,-0.000048,9.799822,0.891079,0.000087,,,,
1670038912.399314,,,,,2219.404000,0.002303,2.999978,0.000022,-0.003047,1.000013,-0.000048,9.799822,0.891079,0.000087,,,,
1670038912.399792,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038912.399839,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038912.410003,,,,,2219.414000,0.001617,2.999978,0.000030,-0.001315,1.000012,-0.000066,9.799827,0.891080,0.000085,,,,
1670038912.410114,,,,,2219.414000,0.001617,2.999978,0.000030,-0.001315,1.000012,-0.000066,9.799827,0.891080,0.000085,,,,
1670038912.410608,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038912.410710,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038912.419428,,,,,2219.424000,0.000685,2.999978,0.000009,0.001024,1.000012,-0.000019,9.799832,0.891081,0.000082,,,,
1670038912.419524,,,,,2219.424000,0.000685,2.999978,0.000009,0.001024,1.000012,-0.000019,9.799832,0.891081,0.000082,,,,
1670038912.419800,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038912.419853,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038912.429669,,,,,2219.434000,0.000418,2.999978,-0.000020,0.001683,1.000012,0.000044,9.799836,0.891082,0.000080,,,,
1670038912.429767,,,,,2219.434000,0.000418,2.999978,-0.000020,0.001683,1.000012,0.000044,9.799836,0.891082,0.000080,,,,
1670038912.430012,0.000571,0.001310,9.799802,0.000000,,,,,,,,,,,,,,
1670038912.430059,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038912.430075,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038912.430933,0.000324,0.001917,9.799807,0.000000,,,,,,,,,,,,,,
1670038912.439561,,,,,2219.444000,0.001051,2.999978,-0.000029,0.000084,1.000013,0.000063,9.799840,0.891082,0.000078,,,,
1670038912.439624,,,,,2219.444000,0.001051,2.999978,-0.000029,0.000084,1.000013,0.000063,9.799840,0.891082,0.000078,,,,
1670038912.439662,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038912.439676,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038912.449745,,,,,2219.454000,0.001939,2.999977,-0.000009,-0.002144,1.000013,0.000020,9.799844,0.891083,0.000076,,,,
1670038912.449799,,,,,2219.454000,0.001939,2.999977,-0.000009,-0.002144,1.000013,0.000020,9.799844,0.891083,0.000076,,,,
1670038912.450187,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038912.450226,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038912.459667,,,,,2219.464000,0.002213,2.999978,0.000019,-0.002821,1.000013,-0.000040,9.799848,0.891084,0.000074,,,,
1670038912.459795,,,,,2219.464000,0.002213,2.999978,0.000019,-0.002821,1.000013,-0.000040,9.799848,0.891084,0.000074,,,,
1670038912.460140,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038912.460223,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038912.469489,,,,,2219.474000,0.001629,2.999978,0.000028,-0.001347,1.000012,-0.000059,9.799853,0.891085,0.000072,,,,
1670038912.469610,,,,,2219.474000,0.001629,2.999978,0.000028,-0.001347,1.000012,-0.000059,9.799853,0.891085,0.000072,,,,
1670038912.469666,0.002303,-0.003047,9.799822,0.000000,,,,,,,,,,,,,,
1670038912.469681,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038912.469692,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038912.470637,0.001617,-0.001315,9.799827,0.000000,,,,,,,,,,,,,,
1670038912.479629,,,,,2219.484000,0.000784,2.999978,0.000009,0.000774,1.000012,-0.000020,9.799857,0.891085,0.000070,,,,
1670038912.479687,,,,,2219.484000,0.000784,2.999978,0.000009,0.000774,1.000012,-0.000020,9.799857,0.891085,0.000070,,,,
1670038912.479920,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038912.479944,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038912.490204,,,,,2219.494000,0.000505,2.999978,-0.000017,0.001466,1.000012,0.000037,9.799860,0.891086,0.000068,,,,
1670038912.490265,,,,,2219.494000,0.000505,2.999978,-0.000017,0.001466,1.000012,0.000037,9.799860,0.891086,0.000068,,,,
1670038912.490466,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038912.490484,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038912.500105,,,,,2219.504000,0.001042,2.999978,-0.000026,0.000109,1.000013,0.000057,9.799864,0.891087,0.000066,,,,
1670038912.500151,,,,,2219.504000,0.001042,2.999978,-0.000026,0.000109,1.000013,0.000057,9.799864,0.891087,0.000066,,,,
1670038912.500440,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038912.500463,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038912.510809,,,,,2219.514000,0.001846,2.999977,-0.000010,-0.001909,1.000013,0.000021,9.799867,0.891087,0.000065,,,,
1670038912.510870,,,,,2219.514000,0.001846,2.999977,-0.000010,-0.001909,1.000013,0.000021,9.799867,0.891087,0.000065,,,,
1670038912.511312,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038912.511353,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038912.520396,,,,,2219.524000,0.002129,2.999978,0.000016,-0.002611,1.000013,-0.000034,9.799871,0.891088,0.000063,,,,
1670038912.520483,,,,,2219.524000,0.002129,2.999978,0.000016,-0.002611,1.000013,-0.000034,9.799871,0.891088,0.000063,,,,
1670038912.520981,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038912.521048,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038912.530174,,,,,2219.534000,0.001636,2.999978,0.000025,-0.001364,1.000012,-0.000054,9.799875,0.891089,0.000061,,,,
1670038912.530242,,,,,2219.534000,0.001636,2.999978,0.000025,-0.001364,1.000012,-0.000054,9.799875,0.891089,0.000061,,,,
1670038912.530473,0.002213,-0.002821,9.799848,0.000000,,,,,,,,,,,,,,
1670038912.530492,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038912.530527,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038912.531964,0.001629,-0.001347,9.799853,0.000000,,,,,,,,,,,,,,
1670038912.540801,,,,,2219.544000,0.000871,2.999978,0.000010,0.000554,1.000012,-0.000021,9.799878,0.891089,0.000060,,,,
1670038912.540901,,,,,2219.544000,0.000871,2.999978,0.000010,0.000554,1.000012,-0.000021,9.799878,0.891089,0.000060,,,,
1670038912.541025,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038912.541086,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038912.550373,,,,,2219.554000,0.000586,2.999978,-0.000015,0.001263,1.000012,0.000031,9.799881,0.891090,0.000058,,,,
1670038912.550427,,,,,2219.554000,0.000586,2.999978,-0.000015,0.001263,1.000012,0.000031,9.799881,0.891090,0.000058,,,,
1670038912.550543,0.000784,0.000774,9.799857,0.000000,,,,,,,,,,,,,,
1670038912.550555,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038912.550574,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038912.551592,0.000505,0.001466,9.799860,0.000000,,,,,,,,,,,,,,
1670038912.560367,,,,,2219.564000,0.001038,2.999978,-0.000024,0.000119,1.000012,0.000051,9.799884,0.891090,0.000056,,,,
1670038912.560409,,,,,2219.564000,0.001038,2.999978,-0.000024,0.000119,1.000012,0.000051,9.799884,0.891090,0.000056,,,,
1670038912.560655,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038912.560675,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038912.570483,,,,,2219.574000,0.001765,2.999978,-0.000010,-0.001704,1.000013,0.000021,9.799887,0.891091,0.000055,,,,
1670038912.570543,,,,,2219.574000,0.001765,2.999978,-0.000010,-0.001704,1.000013,0.000021,9.799887,0.891091,0.000055,,,,
1670038912.571063,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038912.571104,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038912.580556,,,,,2219.584000,0.002051,2.999978,0.000013,-0.002417,1.000013,-0.000029,9.799891,0.891092,0.000053,,,,
1670038912.580635,,,,,2219.584000,0.002051,2.999978,0.000013,-0.002417,1.000013,-0.000029,9.799891,0.891092,0.000053,,,,
1670038912.580922,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038912.580972,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038912.581033,0.001846,-0.001909,9.799867,0.000000,,,,,,,,,,,,,,
1670038912.581685,0.002129,-0.002611,9.799871,0.000000,,,,,,,,,,,,,,
1670038912.590990,,,,,2219.594000,0.001637,2.999978,0.000023,-0.001369,1.000012,-0.000048,9.799894,0.891092,0.000052,,,,
1670038912.591112,,,,,2219.594000,0.001637,2.999978,0.000023,-0.001369,1.000012,-0.000048,9.799894,0.891092,0.000052,,,,
1670038912.591623,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038912.591660,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038912.600699,,,,,2219.604000,0.000948,2.999978,0.000010,0.000363,1.000012,-0.000021,9.799897,0.891093,0.000051,,,,
1670038912.600797,,,,,2219.604000,0.000948,2.999978,0.000010,0.000363,1.000012,-0.000021,9.799897,0.891093,0.000051,,,,
1670038912.600994,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038912.601039,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038912.610951,,,,,2219.614000,0.000661,2.999978,-0.000012,0.001077,1.000012,0.000026,9.799899,0.891093,0.000049,,,,
1670038912.611034,,,,,2219.614000,0.000661,2.999978,-0.000012,0.001077,1.000012,0.000026,9.799899,0.891093,0.000049,,,,
1670038912.611314,0.000871,0.000554,9.799878,0.000000,,,,,,,,,,,,,,
1670038912.611345,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038912.611377,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038912.611779,0.000586,0.001263,9.799881,0.000000,,,,,,,,,,,,,,
1670038912.620860,,,,,2219.624000,0.001039,2.999978,-0.000021,0.000118,1.000012,0.000046,9.799902,0.891094,0.000048,,,,
1670038912.620927,,,,,2219.624000,0.001039,2.999978,-0.000021,0.000118,1.000012,0.000046,9.799902,0.891094,0.000048,,,,
1670038912.621188,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038912.621212,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038912.630832,,,,,2219.634000,0.001694,2.999978,-0.000010,-0.001525,1.000013,0.000021,9.799904,0.891094,0.000047,,,,
1670038912.630900,,,,,2219.634000,0.001694,2.999978,-0.000010,-0.001525,1.000013,0.000021,9.799904,0.891094,0.000047,,,,
1670038912.631144,0.001038,0.000119,9.799884,0.000000,,,,,,,,,,,,,,
1670038912.631184,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038912.631209,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038912.631634,0.001765,-0.001704,9.799887,0.000000,,,,,,,,,,,,,,
1670038912.641664,,,,,2219.644000,0.001980,2.999978,0.000011,-0.002237,1.000013,-0.000024,9.799907,0.891094,0.000045,,,,
1670038912.641819,,,,,2219.644000,0.001980,2.999978,0.000011,-0.002237,1.000013,-0.000024,9.799907,0.891094,0.000045,,,,
1670038912.641890,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038912.641970,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038912.651844,,,,,2219.654000,0.001634,2.999978,0.000020,-0.001362,1.000012,-0.000044,9.799910,0.891095,0.000044,,,,
1670038912.652009,,,,,2219.654000,0.001634,2.999978,0.000020,-0.001362,1.000012,-0.000044,9.799910,0.891095,0.000044,,,,
1670038912.652285,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038912.652337,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038912.661715,,,,,2219.664000,0.001014,2.999978,0.000009,0.000196,1.000012,-0.000020,9.799912,0.891095,0.000043,,,,
1670038912.661772,,,,,2219.664000,0.001014,2.999978,0.000009,0.000196,1.000012,-0.000020,9.799912,0.891095,0.000043,,,,
1670038912.661824,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038912.661842,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038912.671874,,,,,2219.674000,0.000729,2.999978,-0.000010,0.000904,1.000012,0.000022,9.799914,0.891096,0.000042,,,,
1670038912.671950,,,,,2219.674000,0.000729,2.999978,-0.000010,0.000904,1.000012,0.000022,9.799914,0.891096,0.000042,,,,
1670038912.672110,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038912.672137,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038912.672181,0.000948,0.000363,9.799897,0.000000,,,,,,,,,,,,,,
1670038912.672382,0.000661,0.001077,9.799899,0.000000,,,,,,,,,,,,,,
1670038912.681960,,,,,2219.684000,0.001044,2.999978,-0.000019,0.000107,1.000012,0.000041,9.799916,0.891096,0.000041,,,,
1670038912.682047,,,,,2219.684000,0.001044,2.999978,-0.000019,0.000107,1.000012,0.000041,9.799916,0.891096,0.000041,,,,
1670038912.682144,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038912.682216,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038912.691405,,,,,2219.694000,0.001632,2.999978,-0.000009,-0.001370,1.000013,0.000020,9.799919,0.891097,0.000040,,,,
1670038912.691602,,,,,2219.694000,0.001632,2.999978,-0.000009,-0.001370,1.000013,0.000020,9.799919,0.891097,0.000040,,,,
1670038912.691757,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038912.691784,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038912.701250,,,,,2219.704000,0.000000,2.999982,0.000121,0.000000,1.000021,0.001050,0.000000,0.890465,-0.098027,,,,
1670038912.701300,,,,,2219.704000,0.000000,2.999982,0.000121,0.000000,1.000021,0.001050,0.000000,0.890465,-0.098027,,,,
1670038912.701501,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038912.701522,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038912.712116,,,,,2219.714000,0.001628,2.999978,-0.000097,-0.001348,1.000017,-0.000902,9.799923,0.889583,-0.096583,,,,
1670038912.712159,,,,,2219.714000,0.001628,2.999978,-0.000097,-0.001348,1.000017,-0.000902,9.799923,0.889583,-0.096583,,,,
1670038912.712452,0.001980,-0.002237,9.799907,0.000000,,,,,,,,,,,,,,
1670038912.712473,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038912.712478,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038912.718302,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,
1670038912.721883,,,,,2219.724000,-0.002553,2.999978,0.000283,-0.037799,1.000006,-0.001321,13.289077,0.888846,-0.061347,,,,
1670038912.721934,,,,,2219.724000,-0.002553,2.999978,0.000283,-0.037799,1.000006,-0.001321,13.289077,0.888846,-0.061347,,,,
1670038912.722137,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038912.722163,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038912.731689,,,,,2219.734000,0.004236,2.999979,0.000022,0.030729,1.000000,-0.000152,13.317953,0.888428,-0.026018,,,,
1670038912.731818,,,,,2219.734000,0.004236,2.999979,0.000022,0.030729,1.000000,-0.000152,13.317953,0.888428,-0.026018,,,,
1670038912.731955,0.001014,0.000196,9.799912,0.000000,,,,,,,,,,,,,,
1670038912.732004,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038912.732044,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038912.733091,0.000729,0.000904,9.799914,0.000000,,,,,,,,,,,,,,
1670038912.740131,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,
1670038912.741909,,,,,2219.744000,-0.007177,2.999977,-0.000486,0.045921,1.000006,0.001220,12.151004,0.888286,-0.002461,,,,
1670038912.742035,,,,,2219.744000,-0.007177,2.999977,-0.000486,0.045921,1.000006,0.001220,12.151004,0.888286,-0.002461,,,,
1670038912.742131,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038912.742163,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038912.751735,,,,,2219.754000,0.000585,2.999973,-0.000540,0.005312,1.000019,0.001377,10.952121,0.888314,0.009040,,,,
1670038912.751812,,,,,2219.754000,0.000585,2.999973,-0.000540,0.005312,1.000019,0.001377,10.952121,0.888314,0.009040,,,,
1670038912.752231,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038912.752292,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038912.761264,,,,,2219.764000,0.015947,2.999970,-0.000011,-0.043002,1.000027,0.000180,10.140354,0.888414,0.012390,,,,
1670038912.761348,,,,,2219.764000,0.015947,2.999970,-0.000011,-0.043002,1.000027,0.000180,10.140354,0.888414,0.012390,,,,
1670038912.761759,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038912.761811,,,,,,,,,,,,,,,3.000000,1.000000,1.000000,0.000000
1670038912.771417,,,,,2219.774000,0.017840,2.999974,0.000580,-0.049167,1.000021,-0.001170,9.735376,0.888530,0.011681,,,,
