__time,/forward_effort_controller/commands/data.0,/forward_effort_controller/commands/data.1,/forward_effort_controller/commands/data.2,/forward_effort_controller/commands/layout/data_offset,/joint_states/header/stamp,/joint_states/joint1/effort,/joint_states/joint1/position,/joint_states/joint1/velocity,/joint_states/joint2/effort,/joint_states/joint2/position,/joint_states/joint2/velocity,/joint_states/joint3/effort,/joint_states/joint3/position,/joint_states/joint3/velocity,/reference_joint/commands/data.0,/reference_joint/commands/data.1,/reference_joint/commands/data.2,/reference_joint/commands/layout/data_offset
1670040247.733267,,,,,3550.544000,-1.310506,1.999814,-0.033138,2.375398,1.500217,0.031162,50.000000,2.100050,-0.023710,,,,
1670040247.733385,,,,,,,,,,,,,,,2.000000,1.500000,3.000000,0.000000
1670040247.733400,,,,,,,,,,,,,,,2.000000,1.500000,3.000000,0.000000
1670040247.742201,,,,,3550.554000,-0.235419,1.999582,-0.017229,-0.267098,1.500544,0.032836,50.000000,2.100004,0.001157,,,,
1670040247.742245,,,,,3550.554000,-0.235419,1.999582,-0.017229,-0.267098,1.500544,0.032836,50.000000,2.100004,0.001157,,,,
1670040247.742354,0.060723,-0.200825,81.029809,0.000000,,,,,,,,,,,,,,
1670040247.742363,0.060723,-0.200825,81.029809,0.000000,,,,,,,,,,,,,,
1670040247.742367,,,,,,,,,,,,,,,2.000000,1.500000,3.000000,0.000000
1670040247.742379,,,,,,,,,,,,,,,2.000000,1.500000,3.000000,0.000000
1670040247.743930,0.028943,-0.217958,81.109879,0.000000,,,,,,,,,,,,,,
1670040247.743954,0.028943,-0.217958,81.109879,0.000000,,,,,,,,,,,,,,
1670040247.743988,0.174945,-0.428958,81.050754,0.000000,,,,,,,,,,,,,,
1670040247.751808,,,,,3550.564000,1.005308,1.999486,-0.000227,-1.101532,1.500782,0.006585,50.000000,2.100064,-0.009754,,,,
1670040247.751859,,,,,3550.564000,1.005308,1.999486,-0.000227,-1.101532,1.500782,0.006585,50.000000,2.100064,-0.009754,,,,
1670040247.752157,,,,,,,,,,,,,,,2.000000,1.500000,3.000000,0.000000
1670040247.752182,,,,,,,,,,,,,,,2.000000,1.500000,3.000000,0.000000
1670040247.761476,,,,,3550.574000,0.541939,1.999503,-0.000561,-1.176422,1.500800,-0.000048,50.000000,2.100006,-0.003457,,,,
1670040247.761556,,,,,3550.574000,0.541939,1.999503,-0.000561,-1.176422,1.500800,-0.000048,50.000000,2.100006,-0.003457,,,,
1670040247.761791,,,,,,,,,,,,,,,2.000000,1.500000,3.000000,0.000000
1670040247.761837,,,,,,,,,,,,,,,2.000000,1.500000,3.000000,0.000000
1670040247.770744,,,,,3550.584000,0.037667,1.999460,0.003118,-0.269584,1.500789,-0.022265,50.000000,2.100049,-0.012037,,,,
1670040247.770798,,,,,3550.584000,0.037667,1.999460,0.003118,-0.269584,1.500789,-0.022265,50.000000,2.100049,-0.012037,,,,
1670040247.771115,-0.018284,-0.163222,81.089777,0.000000,,,,,,,,,,,,,,
1670040247.771148,,,,,,,,,,,,,,,2.000000,1.500000,3.000000,0.000000
1670040247.771161,,,,,,,,,,,,,,,2.000000,1.500000,3.000000,0.000000
1670040247.772412,0.059105,-0.089634,81.066668,0.000000,,,,,,,,,,,,,,
1670040247.781081,,,,,3550.594000,0.046627,1.999505,0.003185,-0.038338,1.500696,-0.006871,50.000000,2.100004,-0.001422,,,,
1670040247.781165,,,,,3550.594000,0.046627,1.999505,0.003185,-0.038338,1.500696,-0.006871,50.000000,2.100004,-0.001422,,,,
1670040247.781585,,,,,,,,,,,,,,,2.000000,1.500000,3.000000,0.000000
1670040247.781627,,,,,,,,,,,,,,,2.000000,1.500000,3.000000,0.000000
1670040247.790205,,,,,3550.604000,-0.061152,1.999493,0.003544,0.739808,1.500686,-0.010999,50.000000,2.100040,-0.005958,,,,
1670040247.790243,,,,,3550.604000,-0.061152,1.999493,0.003544,0.739808,1.500686,-0.010999,50.000000,2.100040,-0.005958,,,,
1670040247.790447,-0.264200,-0.137483,84.708948,0.000000,,,,,,,,,,,,,,
1670040247.790462,,,,,,,,,,,,,,,2.000000,1.500000,3.000000,0.000000
1670040247.790467,,,,,,,,,,,,,,,2.000000,1.500000,3.000000,0.000000
1670040247.792139,-1.310506,2.375398,80.169009,0.000000,,,,,,,,,,,,,,
1670040247.798788,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,
1670040247.800351,,,,,3550.614000,-0.065826,1.999495,-0.003195,0.205697,1.500719,0.006602,50.000000,2.100003,-0.001591,,,,
1670040247.800387,,,,,3550.614000,-0.065826,1.999495,-0.003195,0.205697,1.500719,0.006602,50.000000,2.100003,-0.001591,,,,
1670040247.800554,,,,,,,,,,,,,,,2.000000,1.500000,3.000000,0.000000
1670040247.800570,,,,,,,,,,,,,,,2.000000,1.500000,3.000000,0.000000
1670040247.809998,,,,,3550.624000,-0.075887,1.999440,-0.000095,0.350662,1.500797,0.002494,50.000000,2.100032,-0.003876,,,,
1670040247.810040,,,,,3550.624000,-0.075887,1.999440,-0.000095,0.350662,1.500797,0.002494,50.000000,2.100032,-0.003876,,,,
1670040247.810200,,,,,,,,,,,,,,,2.000000,1.500000,3.000000,0.000000
1670040247.810221,,,,,,,,,,,,,,,2.000000,1.500000,3.000000,0.000000
1670040247.819599,,,,,3550.634000,0.126174,1.999420,-0.003365,-0.267023,1.500878,0.006942,50.000000,2.100002,-0.001406,,,,
1670040247.819662,,,,,3550.634000,0.126174,1.999420,-0.003365,-0.267023,1.500878,0.006942,50.000000,2.100002,-0.001406,,,,
1670040247.819881,,,,,,,,,,,,,,,2.000000,1.500000,3.000000,0.000000
1670040247.819901,,,,,,,,,,,,,,,2.000000,1.500000,3.000000,0.000000
1670040247.830637,,,,,3550.644000,0.036476,1.999388,0.002644,-0.127178,1.500918,0.000618,50.000000,2.100025,-0.002638,,,,
1670040247.830824,,,,,3550.644000,0.036476,1.999388,0.002644,-0.127178,1.500918,0.000618,50.000000,2.100025,-0.002638,,,,
1670040247.831539,,,,,,,,,,,,,,,2.000000,1.500000,3.000000,0.000000
1670040247.831614,,,,,,,,,,,,,,,2.000000,1.500000,3.000000,0.000000
1670040247.840581,,,,,3550.654000,0.135774,1.999388,-0.001027,-0.286869,1.500947,0.000566,50.000000,2.100001,-0.001996,,,,
1670040247.840662,,,,,3550.654000,0.135774,1.999388,-0.001027,-0.286869,1.500947,0.000566,50.000000,2.100001,-0.001996,,,,
1670040247.840918,0.037667,-0.269584,81.335637,0.000000,,,,,,,,,,,,,,
1670040247.840943,,,,,,,,,,,,,,,2.000000,1.500000,3.000000,0.000000
1670040247.840985,,,,,,,,,,,,,,,2.000000,1.500000,3.000000,0.000000
1670040247.841727,0.046627,-0.038338,81.120432,0.000000,,,,,,,,,,,,,,
1670040247.850442,,,,,3550.664000,-0.042603,1.999386,0.004346,-0.067537,1.500927,-0.001920,50.000000,2.100020,-0.001988,,,,
1670040247.850510,,,,,3550.664000,-0.042603,1.999386,0.004346,-0.067537,1.500927,-0.001920,50.000000,2.100020,-0.001988,,,,
1670040247.850888,,,,,,,,,,,,,,,2.000000,1.500000,3.000000,0.000000
1670040247.850922,,,,,,,,,,,,,,,2.000000,1.500000,3.000000,0.000000
1670040247.861050,,,,,3550.674000,0.067528,1.999397,-0.000239,-0.067128,1.500924,-0.001476,50.000000,2.100001,-0.001898,,,,
1670040247.861086,,,,,3550.674000,0.067528,1.999397,-0.000239,-0.067128,1.500924,-0.001476,50.000000,2.100001,-0.001898,,,,
1670040247.861093,,,,,,,,,,,,,,,2.000000,1.500000,3.000000,0.000000
1670040247.861116,,,,,,,,,,,,,,,2.000000,1.500000,3.000000,0.000000
1670040247.870972,,,,,3550.684000,-0.093572,1.999406,0.003778,0.020845,1.500891,-0.000836,50.000000,2.100016,-0.001544,,,,
1670040247.871028,,,,,3550.684000,-0.093572,1.999406,0.003778,0.020845,1.500891,-0.000836,50.000000,2.100016,-0.001544,,,,
1670040247.871153,,,,,,,,,,,,,,,2.000000,1.500000,3.000000,0.000000
1670040247.871166,,,,,,,,,,,,,,,2.000000,1.500000,3.000000,0.000000
1670040247.881665,,,,,3550.694000,0.043374,1.999410,-0.000690,0.005436,1.500890,-0.000961,50.000000,2.100000,-0.001785,,,,
1670040247.881750,,,,,3550.694000,0.043374,1.999410,-0.000690,0.005436,1.500890,-0.000961,50.000000,2.100000,-0.001785,,,,
1670040247.882159,,,,,,,,,,,,,,,2.000000,1.500000,3.000000,0.000000
1670040247.882208,,,,,,,,,,,,,,,2.000000,1.500000,3.000000,0.000000
1670040247.891940,,,,,3550.704000,-0.077674,1.999421,0.002816,-0.015314,1.500860,0.000047,50.000000,2.100012,-0.001440,,,,
1670040247.892043,,,,,3550.704000,-0.077674,1.999421,0.002816,-0.015314,1.500860,0.000047,50.000000,2.100012,-0.001440,,,,
1670040247.892621,0.126174,-0.267023,81.055427,0.000000,,,,,,,,,,,,,,
1670040247.892692,0.126174,-0.267023,81.055427,0.000000,,,,,,,,,,,,,,
1670040247.892729,,,,,,,,,,,,,,,2.000000,1.500000,3.000000,0.000000
1670040247.892766,,,,,,,,,,,,,,,2.000000,1.500000,3.000000,0.000000
1670040247.902154,,,,,3550.714000,0.056062,1.999422,-0.000685,-0.010880,1.500857,-0.001295,50.000000,2.100000,-0.001685,,,,
1670040247.902253,,,,,3550.714000,0.056062,1.999422,-0.000685,-0.010880,1.500857,-0.001295,50.000000,2.100000,-0.001685,,,,
1670040247.902328,,,,,,,,,,,,,,,2.000000,1.500000,3.000000,0.000000
1670040247.902358,,,,,,,,,,,,,,,2.000000,1.500000,3.000000,0.000000
1670040247.912031,,,,,3550.724000,-0.049773,1.999437,0.002255,-0.044627,1.500823,-0.000315,50.000000,2.100010,-0.001552,,,,
1670040247.912168,,,,,3550.724000,-0.049773,1.999437,0.002255,-0.044627,1.500823,-0.000315,50.000000,2.100010,-0.001552,,,,
1670040247.912388,,,,,,,,,,,,,,,2.000000,1.500000,3.000000,0.000000
1670040247.912441,,,,,,,,,,,,,,,2.000000,1.500000,3.000000,0.000000
1670040247.922464,,,,,3550.734000,0.055229,1.999415,-0.022592,0.002463,1.500847,0.031513,50.000000,2.100080,0.059777,,,,
1670040247.922547,,,,,3550.734000,0.055229,1.999415,-0.022592,0.002463,1.500847,0.031513,50.000000,2.100080,0.059777,,,,
1670040247.922655,-0.042603,-0.067537,81.090035,0.000000,,,,,,,,,,,,,,
1670040247.922765,,,,,,,,,,,,,,,2.000000,1.500000,3.000000,0.000000
1670040247.922932,0.067528,-0.067128,81.069741,0.000000,,,,,,,,,,,,,,
1670040247.922952,,,,,,,,,,,,,,,2.000000,1.500000,3.000000,0.000000
1670040247.931747,,,,,3550.744000,-0.033898,1.999457,0.001721,-0.030126,1.500776,-0.000662,50.000000,2.100007,-0.001690,,,,
1670040247.931790,,,,,3550.744000,-0.033898,1.999457,0.001721,-0.030126,1.500776,-0.000662,50.000000,2.100007,-0.001690,,,,
1670040247.932106,,,,,,,,,,,,,,,2.000000,1.500000,3.000000,0.000000
1670040247.932116,,,,,,,,,,,,,,,2.000000,1.500000,3.000000,0.000000
1670040247.941798,,,,,3550.754000,0.712857,1.999507,0.014277,-1.145274,1.500658,-0.030517,50.000000,2.100062,-0.013810,,,,
1670040247.941868,,,,,3550.754000,0.712857,1.999507,0.014277,-1.145274,1.500658,-0.030517,50.000000,2.100062,-0.013810,,,,
1670040247.942206,,,,,,,,,,,,,,,2.000000,1.500000,3.000000,0.000000
1670040247.942241,,,,,,,,,,,,,,,2.000000,1.500000,3.000000,0.000000
1670040247.952435,,,,,3550.764000,-0.019077,1.999642,0.009091,-0.015614,1.500418,-0.018542,50.000000,2.100006,-0.003514,,,,
1670040247.952555,,,,,3550.764000,-0.019077,1.999642,0.009091,-0.015614,1.500418,-0.018542,50.000000,2.100006,-0.003514,,,,
1670040247.953025,0.043374,0.005436,81.066387,0.000000,,,,,,,,,,,,,,
1670040247.953117,,,,,,,,,,,,,,,2.000000,1.500000,3.000000,0.000000
1670040247.953148,,,,,,,,,,,,,,,2.000000,1.500000,3.000000,0.000000
1670040247.962089,,,,,3550.774000,-0.398715,1.999661,0.005743,1.035210,1.500318,-0.018337,50.000000,2.100039,-0.007671,,,,
1670040247.962152,,,,,3550.774000,-0.398715,1.999661,0.005743,1.035210,1.500318,-0.018337,50.000000,2.100039,-0.007671,,,,
1670040247.962353,-0.077674,-0.015314,81.052631,0.000000,,,,,,,,,,,,,,
1670040247.962373,,,,,,,,,,,,,,,2.000000,1.500000,3.000000,0.000000
1670040247.962406,,,,,,,,,,,,,,,2.000000,1.500000,3.000000,0.000000
1670040247.963803,0.056062,-0.010880,81.062467,0.000000,,,,,,,,,,,,,,
1670040247.972725,,,,,3550.784000,-0.251233,1.999684,-0.001483,0.628083,1.500310,0.005189,50.000000,2.100003,-0.000863,,,,
1670040247.972793,,,,,3550.784000,-0.251233,1.999684,-0.001483,0.628083,1.500310,0.005189,50.000000,2.100003,-0.000863,,,,
1670040247.973046,,,,,,,,,,,,,,,2.000000,1.500000,3.000000,0.000000
1670040247.973085,,,,,,,,,,,,,,,2.000000,1.500000,3.000000,0.000000
1670040247.983155,,,,,3550.794000,-0.151954,1.999639,-0.000312,0.625867,1.500397,0.005566,50.000000,2.100032,-0.003222,,,,
1670040247.983214,,,,,3550.794000,-0.151954,1.999639,-0.000312,0.625867,1.500397,0.005566,50.000000,2.100032,-0.003222,,,,
1670040247.983561,-0.049773,-0.044627,81.049286,0.000000,,,,,,,,,,,,,,
1670040247.983592,,,,,,,,,,,,,,,2.000000,1.500000,3.000000,0.000000
1670040247.983602,,,,,,,,,,,,,,,2.000000,1.500000,3.000000,0.000000
1670040247.992772,,,,,3550.804000,0.063410,1.999608,-0.005115,-0.197104,1.500514,0.011454,50.000000,2.100002,-0.001456,,,,
1670040247.992851,,,,,3550.804000,0.063410,1.999608,-0.005115,-0.197104,1.500514,0.011454,50.000000,2.100002,-0.001456,,,,
1670040247.993169,,,,,,,,,,,,,,,2.000000,1.500000,3.000000,0.000000
1670040247.993224,,,,,,,,,,,,,,,2.000000,1.500000,3.000000,0.000000
1670040248.002510,,,,,3550.814000,0.031036,1.999561,0.001420,-0.214655,1.500591,0.003793,50.000000,2.100025,-0.002629,,,,
1670040248.002572,,,,,3550.814000,0.031036,1.999561,0.001420,-0.214655,1.500591,0.003793,50.000000,2.100025,-0.002629,,,,
1670040248.002693,,,,,,,,,,,,,,,2.000000,1.500000,3.000000,0.000000
1670040248.002715,,,,,,,,,,,,,,,2.000000,1.500000,3.000000,0.000000
1670040248.012120,,,,,3550.824000,0.176999,1.999555,-0.001143,-0.426600,1.500639,0.001637,50.000000,2.100001,-0.001906,,,,
1670040248.012244,,,,,3550.824000,0.176999,1.999555,-0.001143,-0.426600,1.500639,0.001637,50.000000,2.100001,-0.001906,,,,
1670040248.012589,0.712857,-1.145274,78.900634,0.000000,,,,,,,,,,,,,,
1670040248.012650,,,,,,,,,,,,,,,2.000000,1.500000,3.000000,0.000000
1670040248.012690,,,,,,,,,,,,,,,2.000000,1.500000,3.000000,0.000000
1670040248.013689,-0.019077,-0.015614,81.058474,0.000000,,,,,,,,,,,,,,
1670040248.022224,,,,,3550.834000,-0.016266,1.999555,0.004716,-0.162311,1.500624,-0.002159,50.000000,2.100020,-0.002062,,,,
1670040248.022375,,,,,3550.834000,-0.016266,1.999555,0.004716,-0.162311,1.500624,-0.002159,50.000000,2.100020,-0.002062,,,,
1670040248.022971,,,,,,,,,,,,,,,2.000000,1.500000,3.000000,0.000000
1670040248.023062,,,,,,,,,,,,,,,2.000000,1.500000,3.000000,0.000000
1670040248.032757,,,,,3550.844000,0.060974,1.999569,0.000154,-0.089248,1.500618,-0.001967,50.000000,2.100001,-0.002017,,,,
1670040248.033004,,,,,3550.844000,0.060974,1.999569,0.000154,-0.089248,1.500618,-0.001967,50.000000,2.100001,-0.002017,,,,
1670040248.033474,,,,,,,,,,,,,,,2.000000,1.500000,3.000000,0.000000
1670040248.033541,,,,,,,,,,,,,,,2.000000,1.500000,3.000000,0.000000
1670040248.043035,,,,,3550.854000,-0.114771,1.999581,0.004035,0.044397,1.500582,-0.000940,50.000000,2.100016,-0.001566,,,,
1670040248.043113,,,,,3550.854000,-0.114771,1.999581,0.004035,0.044397,1.500582,-0.000940,50.000000,2.100016,-0.001566,,,,
1670040248.043372,,,,,,,,,,,,,,,2.000000,1.500000,3.000000,0.000000
1670040248.043419,,,,,,,,,,,,,,,2.000000,1.500000,3.000000,0.000000
1670040248.052473,,,,,3550.864000,0.021254,1.999587,-0.000667,0.037952,1.500583,-0.000523,50.000000,2.100000,-0.001757,,,,
1670040248.052514,,,,,3550.864000,0.021254,1.999587,-0.000667,0.037952,1.500583,-0.000523,50.000000,2.100000,-0.001757,,,,
1670040248.052660,-0.151954,0.625867,81.264975,0.000000,,,,,,,,,,,,,,
1670040248.052678,,,,,,,,,,,,,,,2.000000,1.500000,3.000000,0.000000
1670040248.052684,,,,,,,,,,,,,,,2.000000,1.500000,3.000000,0.000000
1670040248.062057,,,,,3550.874000,-0.095902,1.999597,0.002634,0.003782,1.500559,0.000838,50.000000,2.100012,-0.001417,,,,
1670040248.062105,,,,,3550.874000,-0.095902,1.999597,0.002634,0.003782,1.500559,0.000838,50.000000,2.100012,-0.001417,,,,
1670040248.062328,0.063410,-0.197104,81.029954,0.000000,,,,,,,,,,,,,,
1670040248.062345,,,,,,,,,,,,,,,2.000000,1.500000,3.000000,0.000000
1670040248.062351,,,,,,,,,,,,,,,2.000000,1.500000,3.000000,0.000000
1670040248.063185,0.031036,-0.214655,81.109894,0.000000,,,,,,,,,,,,,,
1670040248.071620,,,,,3550.884000,0.044801,1.999595,-0.000933,-0.010847,1.500564,-0.000454,50.000000,2.100000,-0.001671,,,,
1670040248.071665,,,,,3550.884000,0.044801,1.999595,-0.000933,-0.010847,1.500564,-0.000454,50.000000,2.100000,-0.001671,,,,
1670040248.071819,0.031036,-0.214655,81.109894,0.000000,,,,,,,,,,,,,,
1670040248.071842,,,,,,,,,,,,,,,2.000000,1.500000,3.000000,0.000000
1670040248.071852,,,,,,,,,,,,,,,2.000000,1.500000,3.000000,0.000000
1670040248.072933,0.176999,-0.426600,81.050777,0.000000,,,,,,,,,,,,,,
1670040248.081876,,,,,3550.894000,-0.054851,1.999609,0.002051,-0.057269,1.500538,0.000379,50.000000,2.100010,-0.001542,,,,
1670040248.081971,,,,,3550.894000,-0.054851,1.999609,0.002051,-0.057269,1.500538,0.000379,50.000000,2.100010,-0.001542,,,,
1670040248.082257,,,,,,,,,,,,,,,2.000000,1.500000,3.000000,0.000000
1670040248.082315,,,,,,,,,,,,,,,2.000000,1.500000,3.000000,0.000000
1670040248.092626,,,,,3550.904000,0.052251,1.999585,-0.022742,-0.012310,1.500567,0.032026,50.000000,2.100080,0.059780,,,,
1670040248.092731,,,,,3550.904000,0.052251,1.999585,-0.022742,-0.012310,1.500567,0.032026,50.000000,2.100080,0.059780,,,,
1670040248.093554,,,,,,,,,,,,,,,2.000000,1.500000,3.000000,0.000000
1670040248.093617,,,,,,,,,,,,,,,2.000000,1.500000,3.000000,0.000000
1670040248.104325,,,,,3550.914000,-0.038048,1.999625,0.001603,-0.040154,1.500501,-0.000264,50.000000,2.100007,-0.001697,,,,
1670040248.104464,,,,,3550.914000,-0.038048,1.999625,0.001603,-0.040154,1.500501,-0.000264,50.000000,2.100007,-0.001697,,,,
1670040248.104721,0.060974,-0.089248,81.066602,0.000000,,,,,,,,,,,,,,
1670040248.104739,,,,,,,,,,,,,,,2.000000,1.500000,3.000000,0.000000
1670040248.104770,,,,,,,,,,,,,,,2.000000,1.500000,3.000000,0.000000
1670040248.111023,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,
1670040248.114527,-0.114771,0.044397,81.070390,0.000000,,,,,,,,,,,,,,
1670040248.114594,,,,,3550.924000,0.707165,1.999674,0.014157,-1.149248,1.500387,-0.030157,50.000000,2.100062,-0.013816,,,,
1670040248.114630,,,,,3550.924000,0.707165,1.999674,0.014157,-1.149248,1.500387,-0.030157,50.000000,2.100062,-0.013816,,,,
1670040248.114659,,,,,,,,,,,,,,,2.000000,1.500000,3.000000,0.000000
1670040248.114670,,,,,,,,,,,,,,,2.000000,1.500000,3.000000,0.000000
1670040248.124063,,,,,3550.934000,-0.025609,1.999808,0.008944,-0.015824,1.500151,-0.018149,50.000000,2.100006,-0.003515,,,,
1670040248.124105,,,,,3550.934000,-0.025609,1.999808,0.008944,-0.015824,1.500151,-0.018149,50.000000,2.100006,-0.003515,,,,
1670040248.124307,,,,,,,,,,,,,,,2.000000,1.500000,3.000000,0.000000
1670040248.124328,,,,,,,,,,,,,,,2.000000,1.500000,3.000000,0.000000
1670040248.133769,,,,,3550.944000,-0.405118,1.999825,0.005560,1.036156,1.500055,-0.017901,50.000000,2.100039,-0.007672,,,,
1670040248.133857,,,,,3550.944000,-0.405118,1.999825,0.005560,1.036156,1.500055,-0.017901,50.000000,2.100039,-0.007672,,,,
1670040248.134118,,,,,,,,,,,,,,,2.000000,1.500000,3.000000,0.000000
1670040248.134164,,,,,,,,,,,,,,,2.000000,1.500000,3.000000,0.000000
1670040248.143431,,,,,3550.954000,-0.256783,1.999847,-0.001688,0.627684,1.500051,0.005649,50.000000,2.100003,-0.000860,,,,
1670040248.143542,,,,,3550.954000,-0.256783,1.999847,-0.001688,0.627684,1.500051,0.005649,50.000000,2.100003,-0.000860,,,,
1670040248.143842,0.044801,-0.010847,81.061471,0.000000,,,,,,,,,,,,,,
1670040248.143904,,,,,,,,,,,,,,,2.000000,1.500000,3.000000,0.000000
1670040248.143941,,,,,,,,,,,,,,,2.000000,1.500000,3.000000,0.000000
1670040248.144935,-0.054851,-0.057269,81.048480,0.000000,,,,,,,,,,,,,,
1670040248.153631,,,,,3550.964000,-0.156292,1.999798,-0.000527,0.623773,1.500142,0.006015,50.000000,2.100032,-0.003221,,,,
1670040248.153749,,,,,3550.964000,-0.156292,1.999798,-0.000527,0.623773,1.500142,0.006015,50.000000,2.100032,-0.003221,,,,
1670040248.154122,,,,,,,,,,,,,,,2.000000,1.500000,3.000000,0.000000
1670040248.154177,,,,,,,,,,,,,,,2.000000,1.500000,3.000000,0.000000
1670040248.163162,,,,,3550.974000,0.059839,1.999765,-0.005330,-0.200259,1.500264,0.011877,50.000000,2.100002,-0.001456,,,,
1670040248.163275,,,,,3550.974000,0.059839,1.999765,-0.005330,-0.200259,1.500264,0.011877,50.000000,2.100002,-0.001456,,,,
1670040248.163444,0.052251,-0.012310,81.058525,0.000000,,,,,,,,,,,,,,
1670040248.163483,,,,,,,,,,,,,,,2.000000,1.500000,3.000000,0.000000
1670040248.163513,,,,,,,,,,,,,,,2.000000,1.500000,3.000000,0.000000
1670040248.165075,-0.038048,-0.040154,81.053102,0.000000,,,,,,,,,,,,,,
1670040248.173374,,,,,3550.984000,0.027912,1.999717,0.001206,-0.217641,1.500345,0.004185,50.000000,2.100025,-0.002629,,,,
1670040248.173423,,,,,3550.984000,0.027912,1.999717,0.001206,-0.217641,1.500345,0.004185,50.000000,2.100025,-0.002629,,,,
1670040248.173453,,,,,,,,,,,,,,,2.000000,1.500000,3.000000,0.000000
1670040248.173466,,,,,,,,,,,,,,,2.000000,1.500000,3.000000,0.000000
1670040248.182878,,,,,3550.994000,0.173982,1.999709,-0.001357,-0.428921,1.500397,0.002011,50.000000,2.100001,-0.001907,,,,
1670040248.182923,,,,,3550.994000,0.173982,1.999709,-0.001357,-0.428921,1.500397,0.002011,50.000000,2.100001,-0.001907,,,,
1670040248.183078,,,,,,,,,,,,,,,2.000000,1.500000,3.000000,0.000000
1670040248.183095,,,,,,,,,,,,,,,2.000000,1.500000,3.000000,0.000000
1670040248.192400,,,,,3551.004000,-0.019210,1.999706,0.004498,-0.163734,1.500385,-0.001795,50.000000,2.100020,-0.002063,,,,
1670040248.192441,,,,,3551.004000,-0.019210,1.999706,0.004498,-0.163734,1.500385,-0.001795,50.000000,2.100020,-0.002063,,,,
1670040248.192824,,,,,,,,,,,,,,,2.000000,1.500000,3.000000,0.000000
1670040248.192838,,,,,,,,,,,,,,,2.000000,1.500000,3.000000,0.000000
1670040248.202094,,,,,3551.014000,0.058178,1.999718,-0.000071,-0.090248,1.500383,-0.001604,50.000000,2.100001,-0.002017,,,,
1670040248.202178,,,,,3551.014000,0.058178,1.999718,-0.000071,-0.090248,1.500383,-0.001604,50.000000,2.100001,-0.002017,,,,
1670040248.202481,,,,,,,,,,,,,,,2.000000,1.500000,3.000000,0.000000
1670040248.202511,,,,,,,,,,,,,,,2.000000,1.500000,3.000000,0.000000
1670040248.211711,,,,,3551.024000,-0.117320,1.999728,0.003805,0.043555,1.500351,-0.000579,50.000000,2.100016,-0.001565,,,,
1670040248.211753,,,,,3551.024000,-0.117320,1.999728,0.003805,0.043555,1.500351,-0.000579,50.000000,2.100016,-0.001565,,,,
1670040248.212345,-0.256783,0.627684,81.122523,0.000000,,,,,,,,,,,,,,
1670040248.212409,,,,,,,,,,,,,,,2.000000,1.500000,3.000000,0.000000
1670040248.212443,,,,,,,,,,,,,,,2.000000,1.500000,3.000000,0.000000
1670040248.213390,-0.156292,0.623773,81.265006,0.000000,,,,,,,,,,,,,,
1670040248.221817,,,,,3551.034000,0.019048,1.999732,-0.000902,0.036983,1.500356,-0.000167,50.000000,2.100000,-0.001757,,,,
1670040248.221852,,,,,3551.034000,0.019048,1.999732,-0.000902,0.036983,1.500356,-0.000167,50.000000,2.100000,-0.001757,,,,
1670040248.222399,,,,,,,,,,,,,,,2.000000,1.500000,3.000000,0.000000
1670040248.222464,,,,,,,,,,,,,,,2.000000,1.500000,3.000000,0.000000
1670040248.231937,,,,,3551.044000,-0.097829,1.999739,0.002399,0.002700,1.500335,0.001186,50.000000,2.100012,-0.001416,,,,
1670040248.232012,,,,,3551.044000,-0.097829,1.999739,0.002399,0.002700,1.500335,0.001186,50.000000,2.100012,-0.001416,,,,
1670040248.232101,,,,,,,,,,,,,,,2.000000,1.500000,3.000000,0.000000
1670040248.232128,,,,,,,,,,,,,,,2.000000,1.500000,3.000000,0.000000
1670040248.242869,,,,,3551.054000,0.043168,1.999735,-0.001170,-0.011923,1.500344,-0.000117,50.000000,2.100000,-0.001672,,,,
1670040248.242929,,,,,3551.054000,0.043168,1.999735,-0.001170,-0.011923,1.500344,-0.000117,50.000000,2.100000,-0.001672,,,,
1670040248.243081,,,,,,,,,,,,,,,2.000000,1.500000,3.000000,0.000000
1670040248.243106,,,,,,,,,,,,,,,2.000000,1.500000,3.000000,0.000000
1670040248.252516,,,,,3551.064000,-0.056328,1.999746,0.001815,-0.058266,1.500320,0.000709,50.000000,2.100010,-0.001541,,,,
1670040248.252634,,,,,3551.064000,-0.056328,1.999746,0.001815,-0.058266,1.500320,0.000709,50.000000,2.100010,-0.001541,,,,
1670040248.253093,,,,,,,,,,,,,,,2.000000,1.500000,3.000000,0.000000
1670040248.253148,,,,,,,,,,,,,,,2.000000,1.500000,3.000000,0.000000
1670040248.263342,,,,,3551.074000,0.050973,1.999720,-0.022979,-0.013096,1.500353,0.032347,50.000000,2.100080,0.059782,,,,
1670040248.263452,,,,,3551.074000,0.050973,1.999720,-0.022979,-0.013096,1.500353,0.032347,50.000000,2.100080,0.059782,,,,
1670040248.264315,-0.019210,-0.163734,81.089752,0.000000,,,,,,,,,,,,,,
1670040248.264355,,,,,,,,,,,,,,,2.000000,1.500000,3.000000,0.000000
1670040248.264373,,,,,,,,,,,,,,,2.000000,1.500000,3.000000,0.000000
1670040248.273607,,,,,3551.084000,-0.039222,1.999758,0.001366,-0.040831,1.500290,0.000051,50.000000,2.100007,-0.001697,,,,
